VehicleID,FinancialYear,VehicleType,Manufacturer,ConditionScore
18394,2003-04,Heavy Goods Vehicle,Volvo,30
18394,2008-09,Heavy Goods Vehicle,Volvo,30
18394,2011-12,Heavy Goods Vehicle,Volvo,30
18395,2003-04,Light Goods Vehicle,Mercedes Benz,20
18395,2009-10,Light Goods Vehicle,Mercedes Benz,20
18396,2005-06,Light Goods Vehicle,Mercedes Benz,55
18397,2001-02,Personnel Vehicle,Mercedes Benz,100
18397,2007-08,Personnel Vehicle,Mercedes Benz,85
18399,2001-02,Heavy Goods Vehicle,Fiat,35
18399,2007-08,Heavy Goods Vehicle,Fiat,50
18400,2002-03,Heavy Goods Vehicle,Volvo,50
18400,2007-08,Heavy Goods Vehicle,Volvo,50
18401,2011-12,Light Goods Vehicle,Fiat,5
18402,2006-07,Light Goods Vehicle,Volvo,85
18403,2003-04,Light Goods Vehicle,Fiat,50
18405,2002-03,Personnel Vehicle,Volvo,60
18405,2009-10,Personnel Vehicle,Volvo,60
18409,2005-06,Light Goods Vehicle,Mercedes Benz,40
18411,2005-06,Light Goods Vehicle,Mercedes Benz,40
18415,2005-06,Light Goods Vehicle,Mercedes Benz,70
18416,2001-02,Personnel Vehicle,Mercedes Benz,25
18416,2007-08,Personnel Vehicle,Mercedes Benz,25
18417,2011-12,Light Goods Vehicle,Fiat,5
18419,2002-03,Heavy Goods Vehicle,Volvo,65
18419,2009-10,Heavy Goods Vehicle,Volvo,65
18420,2002-03,Light Goods Vehicle,Volvo,40
18420,2005-06,Light Goods Vehicle,Volvo,40
18420,2008-09,Light Goods Vehicle,Volvo,40
18421,2004-05,Light Goods Vehicle,Mercedes Benz,60
18421,2010-11,Light Goods Vehicle,Mercedes Benz,50
18422,2007-08,Heavy Goods Vehicle,Mercedes Benz,65
18423,2005-06,Light Goods Vehicle,Mercedes Benz,58
18423,2011-12,Light Goods Vehicle,Mercedes Benz,70
18424,2006-07,Personnel Vehicle,Mercedes Benz,80
18425,2007-08,Light Goods Vehicle,Volvo,5
18426,2005-06,Personnel Vehicle,Volvo,80
18426,2011-12,Personnel Vehicle,Volvo,80
18428,2004-05,Heavy Goods Vehicle,Volvo,10
18428,2010-11,Heavy Goods Vehicle,Volvo,100
18432,2005-06,Heavy Goods Vehicle,Volvo,50
18434,2002-03,Light Goods Vehicle,Volvo,40
18434,2007-08,Light Goods Vehicle,Volvo,0
18434,2008-09,Light Goods Vehicle,Volvo,20
18435,2005-06,Light Goods Vehicle,Mercedes Benz,70
18436,2001-02,Light Goods Vehicle,Mercedes Benz,50
18436,2007-08,Light Goods Vehicle,Mercedes Benz,35
18437,2001-02,Heavy Goods Vehicle,Mercedes Benz,50
18437,2007-08,Heavy Goods Vehicle,Mercedes Benz,30
18438,2002-03,Heavy Goods Vehicle,Mercedes Benz,30
18439,2003-04,Personnel Vehicle,Mercedes Benz,60
18439,2011-12,Personnel Vehicle,Mercedes Benz,65
18440,2009-10,Heavy Goods Vehicle,Fiat,50
18441,2005-06,Personnel Vehicle,Volvo,50
18441,2011-12,Personnel Vehicle,Volvo,85
18443,2007-08,Heavy Goods Vehicle,Volvo,50
18445,2005-06,Light Goods Vehicle,Mercedes Benz,70
18445,2011-12,Light Goods Vehicle,Mercedes Benz,60
18446,2004-05,Light Goods Vehicle,Mercedes Benz,75
18447,2004-05,Light Goods Vehicle,Mercedes Benz,70
18448,2002-03,Personnel Vehicle,Mercedes Benz,70
18448,2009-10,Personnel Vehicle,Mercedes Benz,70
18449,2004-05,Personnel Vehicle,Mercedes Benz,80
18450,2001-02,Personnel Vehicle,Mercedes Benz,60
18450,2007-08,Personnel Vehicle,Mercedes Benz,60
18451,2007-08,Heavy Goods Vehicle,Volvo,40
18452,2005-06,Heavy Goods Vehicle,Volvo,65
18452,2011-12,Heavy Goods Vehicle,Volvo,40
18454,2006-07,Light Goods Vehicle,Volvo,50
18456,2006-07,Light Goods Vehicle,Volvo,85
18457,2003-04,Light Goods Vehicle,Fiat,50
18459,2005-06,Light Goods Vehicle,Fiat,50
18460,2005-06,Light Goods Vehicle,Mercedes Benz,50
18460,2011-12,Light Goods Vehicle,Mercedes Benz,55
18461,2006-07,Heavy Goods Vehicle,Mercedes Benz,30
18463,2005-06,Heavy Goods Vehicle,Mercedes Benz,30
18463,2011-12,Heavy Goods Vehicle,Mercedes Benz,30
18464,2007-08,Light Goods Vehicle,Volvo,20
18465,2007-08,Heavy Goods Vehicle,Fiat,15
18465,2011-12,Heavy Goods Vehicle,Fiat,30
18466,2004-05,Personnel Vehicle,Volvo,70
18466,2010-11,Personnel Vehicle,Volvo,60
18467,2004-05,Light Goods Vehicle,Fiat,40
18468,2011-12,Heavy Goods Vehicle,Volvo,10
18469,2005-06,Light Goods Vehicle,Fiat,55
18470,2003-04,Light Goods Vehicle,Volvo,40
18470,2009-10,Light Goods Vehicle,Volvo,0
18471,2006-07,Heavy Goods Vehicle,Mercedes Benz,30
18473,2005-06,Light Goods Vehicle,Mercedes Benz,40
18474,2004-05,Light Goods Vehicle,Mercedes Benz,40
18474,2010-11,Light Goods Vehicle,Mercedes Benz,20
18475,2002-03,Personnel Vehicle,Volvo,100
18475,2007-08,Personnel Vehicle,Volvo,85
18476,2004-05,Heavy Goods Vehicle,Fiat,65
18476,2010-11,Heavy Goods Vehicle,Fiat,15
18477,2005-06,Heavy Goods Vehicle,Volvo,30
18477,2011-12,Heavy Goods Vehicle,Volvo,10
18478,2007-08,Heavy Goods Vehicle,Volvo,30
18480,2005-06,Light Goods Vehicle,Volvo,20
18482,2005-06,Light Goods Vehicle,Fiat,20
18483,2005-06,Heavy Goods Vehicle,Volvo,10
18483,2011-12,Heavy Goods Vehicle,Volvo,30
18484,2006-07,Personnel Vehicle,Mercedes Benz,100
18485,2004-05,Heavy Goods Vehicle,Mercedes Benz,5
18485,2010-11,Heavy Goods Vehicle,Mercedes Benz,30
18486,2001-02,Personnel Vehicle,Mercedes Benz,75
18486,2007-08,Personnel Vehicle,Mercedes Benz,75
18487,2003-04,Light Goods Vehicle,Mercedes Benz,55
18487,2010-11,Light Goods Vehicle,Mercedes Benz,45
18488,2005-06,Light Goods Vehicle,Mercedes Benz,70
18488,2011-12,Light Goods Vehicle,Mercedes Benz,70
18489,2009-10,Personnel Vehicle,Volvo,75
18490,2002-03,Light Goods Vehicle,Volvo,30
18491,2007-08,Light Goods Vehicle,Fiat,0
18491,2011-12,Light Goods Vehicle,Fiat,20
18493,2007-08,Light Goods Vehicle,Volvo,0
18494,2005-06,Light Goods Vehicle,Volvo,55
18494,2011-12,Light Goods Vehicle,Volvo,60
18495,2003-04,Heavy Goods Vehicle,Volvo,65
18495,2009-10,Heavy Goods Vehicle,Volvo,40
18496,2008-09,Light Goods Vehicle,Volvo,0
18497,2005-06,Light Goods Vehicle,Mercedes Benz,85
18498,2004-05,Light Goods Vehicle,Mercedes Benz,85
18498,2010-11,Light Goods Vehicle,Mercedes Benz,85
18500,2005-06,Personnel Vehicle,Mercedes Benz,85
18501,2001-02,Personnel Vehicle,Mercedes Benz,85
18501,2007-08,Personnel Vehicle,Mercedes Benz,25
18502,2004-05,Light Goods Vehicle,Mercedes Benz,85
18503,2009-10,Light Goods Vehicle,Mercedes Benz,40
18504,2002-03,Light Goods Vehicle,Mercedes Benz,80
18504,2008-09,Light Goods Vehicle,Mercedes Benz,68
18506,2001-02,Light Goods Vehicle,Fiat,20
18506,2007-08,Light Goods Vehicle,Fiat,0
18506,2009-10,Light Goods Vehicle,Fiat,0
18508,2007-08,Light Goods Vehicle,Volvo,20
18508,2008-09,Light Goods Vehicle,Volvo,20
18508,2010-11,Light Goods Vehicle,Volvo,20
18509,2009-10,Heavy Goods Vehicle,Volvo,50
18510,2006-07,Light Goods Vehicle,Volvo,55
18511,2005-06,Heavy Goods Vehicle,Volvo,60
18511,2011-12,Heavy Goods Vehicle,Volvo,60
18512,2005-06,Heavy Goods Vehicle,Volvo,15
18513,2007-08,Heavy Goods Vehicle,Volvo,100
18514,2007-08,Heavy Goods Vehicle,Volvo,5
18515,2005-06,Heavy Goods Vehicle,Volvo,100
18515,2010-11,Heavy Goods Vehicle,Volvo,65
18517,2002-03,Light Goods Vehicle,Mercedes Benz,40
18517,2007-08,Light Goods Vehicle,Mercedes Benz,50
18518,2006-07,Personnel Vehicle,Mercedes Benz,10
18520,2003-04,Light Goods Vehicle,Mercedes Benz,65
18520,2009-10,Light Goods Vehicle,Mercedes Benz,70
18524,2006-07,Light Goods Vehicle,Volvo,20
18525,2003-04,Heavy Goods Vehicle,Fiat,100
18525,2009-10,Heavy Goods Vehicle,Fiat,60
18526,2007-08,Heavy Goods Vehicle,Volvo,30
18528,2005-06,Light Goods Vehicle,Fiat,65
18529,2005-06,Light Goods Vehicle,Mercedes Benz,60
18529,2011-12,Light Goods Vehicle,Mercedes Benz,40
18530,2004-05,Personnel Vehicle,Mercedes Benz,90
18530,2010-11,Personnel Vehicle,Mercedes Benz,80
18531,2005-06,Heavy Goods Vehicle,Mercedes Benz,0
18531,2011-12,Heavy Goods Vehicle,Mercedes Benz,15
18533,2001-02,Light Goods Vehicle,Mercedes Benz,50
18533,2007-08,Light Goods Vehicle,Mercedes Benz,35
18534,2005-06,Personnel Vehicle,Mercedes Benz,75
18535,2006-07,Heavy Goods Vehicle,Mercedes Benz,15
18535,2011-12,Heavy Goods Vehicle,Mercedes Benz,15
18536,2006-07,Light Goods Vehicle,Mercedes Benz,65
18538,2002-03,Personnel Vehicle,Volvo,60
18538,2007-08,Personnel Vehicle,Volvo,55
18538,2011-12,Personnel Vehicle,Volvo,55
18539,2001-02,Heavy Goods Vehicle,Fiat,65
18539,2007-08,Heavy Goods Vehicle,Fiat,60
18540,2006-07,Light Goods Vehicle,Volvo,48
18541,2007-08,Heavy Goods Vehicle,Volvo,75
18542,2007-08,Heavy Goods Vehicle,Fiat,10
18543,2001-02,Heavy Goods Vehicle,Volvo,40
18546,2006-07,Light Goods Vehicle,Volvo,80
18547,2004-05,Light Goods Vehicle,Volvo,20
18547,2010-11,Light Goods Vehicle,Volvo,20
18548,2004-05,Light Goods Vehicle,Volvo,50
18549,2004-05,Light Goods Vehicle,Fiat,40
18550,2005-06,Heavy Goods Vehicle,Volvo,0
18551,2005-06,Light Goods Vehicle,Volvo,45
18551,2008-09,Light Goods Vehicle,Volvo,0
18551,2009-10,Light Goods Vehicle,Volvo,0
18551,2010-11,Light Goods Vehicle,Volvo,45
18552,2002-03,Light Goods Vehicle,Volvo,20
18552,2008-09,Light Goods Vehicle,Volvo,35
18553,2005-06,Personnel Vehicle,Mercedes Benz,85
18553,2011-12,Personnel Vehicle,Mercedes Benz,100
18554,2002-03,Light Goods Vehicle,Mercedes Benz,55
18554,2008-09,Light Goods Vehicle,Mercedes Benz,55
18555,2005-06,Personnel Vehicle,Mercedes Benz,50
18556,2001-02,Heavy Goods Vehicle,Mercedes Benz,30
18558,2003-04,Light Goods Vehicle,Mercedes Benz,70
18558,2009-10,Light Goods Vehicle,Mercedes Benz,70
18559,2002-03,Heavy Goods Vehicle,Volvo,90
18559,2009-10,Heavy Goods Vehicle,Volvo,65
18560,2002-03,Light Goods Vehicle,Volvo,40
18560,2008-09,Light Goods Vehicle,Volvo,40
18561,2009-10,Heavy Goods Vehicle,Fiat,30
18563,2009-10,Light Goods Vehicle,Volvo,20
18563,2011-12,Light Goods Vehicle,Volvo,0
18564,2001-02,Heavy Goods Vehicle,Volvo,0
18564,2008-09,Heavy Goods Vehicle,Volvo,40
18565,2002-03,Personnel Vehicle,Volvo,70
18565,2009-10,Personnel Vehicle,Volvo,70
18566,2004-05,Light Goods Vehicle,Volvo,70
18567,2005-06,Heavy Goods Vehicle,Fiat,0
18567,2011-12,Heavy Goods Vehicle,Fiat,60
18568,2001-02,Light Goods Vehicle,Volvo,20
18568,2007-08,Light Goods Vehicle,Volvo,20
18570,2002-03,Heavy Goods Vehicle,Mercedes Benz,50
18570,2007-08,Heavy Goods Vehicle,Mercedes Benz,30
18571,2002-03,Light Goods Vehicle,Mercedes Benz,70
18571,2008-09,Light Goods Vehicle,Mercedes Benz,70
18572,2001-02,Light Goods Vehicle,Mercedes Benz,20
18572,2007-08,Light Goods Vehicle,Mercedes Benz,20
18573,2001-02,Heavy Goods Vehicle,Mercedes Benz,50
18573,2007-08,Heavy Goods Vehicle,Mercedes Benz,50
18575,2003-04,Personnel Vehicle,Mercedes Benz,25
18575,2009-10,Personnel Vehicle,Mercedes Benz,25
18577,2002-03,Light Goods Vehicle,Volvo,40
18577,2008-09,Light Goods Vehicle,Volvo,68
18578,2007-08,Light Goods Vehicle,Fiat,10
18578,2011-12,Light Goods Vehicle,Fiat,0
18579,2007-08,Light Goods Vehicle,Volvo,20
18580,2006-07,Light Goods Vehicle,Volvo,45
18581,2005-06,Personnel Vehicle,Volvo,60
18581,2011-12,Personnel Vehicle,Volvo,60
18582,2002-03,Personnel Vehicle,Volvo,40
18582,2009-10,Personnel Vehicle,Volvo,50
18583,2006-07,Heavy Goods Vehicle,Volvo,15
18584,2008-09,Light Goods Vehicle,Volvo,20
18585,2005-06,Light Goods Vehicle,Fiat,50
18586,2008-09,Light Goods Vehicle,Mercedes Benz,65
18587,2006-07,Light Goods Vehicle,Mercedes Benz,55
18588,2001-02,Heavy Goods Vehicle,Mercedes Benz,30
18588,2008-09,Heavy Goods Vehicle,Mercedes Benz,30
18589,2003-04,Light Goods Vehicle,Mercedes Benz,70
18590,2001-02,Personnel Vehicle,Mercedes Benz,100
18590,2008-09,Personnel Vehicle,Mercedes Benz,50
18591,2004-05,Light Goods Vehicle,Mercedes Benz,70
18591,2010-11,Light Goods Vehicle,Mercedes Benz,70
18592,2007-08,Light Goods Vehicle,Fiat,20
18593,2001-02,Heavy Goods Vehicle,Volvo,40
18593,2007-08,Heavy Goods Vehicle,Volvo,40
18594,2006-07,Light Goods Vehicle,Volvo,70
18595,2004-05,Light Goods Vehicle,Fiat,20
18596,2001-02,Light Goods Vehicle,Fiat,58
18596,2007-08,Light Goods Vehicle,Fiat,20
18598,2004-05,Light Goods Vehicle,Mercedes Benz,35
18599,2006-07,Light Goods Vehicle,Mercedes Benz,35
18601,2006-07,Heavy Goods Vehicle,Mercedes Benz,30
18602,2001-02,Light Goods Vehicle,Mercedes Benz,48
18602,2008-09,Light Goods Vehicle,Mercedes Benz,30
18603,2003-04,Light Goods Vehicle,Mercedes Benz,20
18603,2009-10,Light Goods Vehicle,Mercedes Benz,20
18604,2006-07,Light Goods Vehicle,Mercedes Benz,55
18605,2004-05,Light Goods Vehicle,Fiat,60
18605,2010-11,Light Goods Vehicle,Fiat,45
18606,2008-09,Light Goods Vehicle,Volvo,50
18607,2001-02,Light Goods Vehicle,Fiat,50
18608,2004-05,Light Goods Vehicle,Volvo,0
18609,2004-05,Heavy Goods Vehicle,Volvo,30
18609,2010-11,Heavy Goods Vehicle,Volvo,30
18610,2006-07,Light Goods Vehicle,Mercedes Benz,50
18611,2005-06,Light Goods Vehicle,Mercedes Benz,0
18611,2011-12,Light Goods Vehicle,Mercedes Benz,40
18612,2005-06,Light Goods Vehicle,Mercedes Benz,60
18613,2003-04,Light Goods Vehicle,Mercedes Benz,65
18614,2005-06,Personnel Vehicle,Mercedes Benz,70
18615,2003-04,Light Goods Vehicle,Mercedes Benz,60
18615,2009-10,Light Goods Vehicle,Mercedes Benz,55
18616,2007-08,Heavy Goods Vehicle,Volvo,15
18616,2011-12,Heavy Goods Vehicle,Volvo,15
18617,2002-03,Heavy Goods Vehicle,Volvo,10
18617,2008-09,Heavy Goods Vehicle,Volvo,15
18620,2001-02,Light Goods Vehicle,Mercedes Benz,70
18620,2007-08,Light Goods Vehicle,Mercedes Benz,70
18621,2003-04,Heavy Goods Vehicle,Mercedes Benz,80
18621,2009-10,Heavy Goods Vehicle,Mercedes Benz,60
18622,2004-05,Light Goods Vehicle,Mercedes Benz,20
18622,2010-11,Light Goods Vehicle,Mercedes Benz,20
18623,2006-07,Personnel Vehicle,Mercedes Benz,100
18624,2005-06,Personnel Vehicle,Mercedes Benz,50
18624,2011-12,Personnel Vehicle,Mercedes Benz,50
18625,2003-04,Light Goods Vehicle,Mercedes Benz,50
18625,2009-10,Light Goods Vehicle,Mercedes Benz,70
18626,2002-03,Personnel Vehicle,Mercedes Benz,70
18627,2003-04,Personnel Vehicle,Mercedes Benz,50
18628,2006-07,Heavy Goods Vehicle,Mercedes Benz,5
18629,2001-02,Personnel Vehicle,Volvo,75
18629,2007-08,Personnel Vehicle,Volvo,75
18630,2003-04,Light Goods Vehicle,Volvo,0
18630,2007-08,Light Goods Vehicle,Volvo,0
18630,2010-11,Light Goods Vehicle,Volvo,50
18631,2001-02,Light Goods Vehicle,Fiat,50
18631,2007-08,Light Goods Vehicle,Fiat,50
18632,2003-04,Heavy Goods Vehicle,Mercedes Benz,50
18632,2010-11,Heavy Goods Vehicle,Mercedes Benz,35
18633,2006-07,Heavy Goods Vehicle,Mercedes Benz,50
18634,2011-12,Light Goods Vehicle,Mercedes Benz,40
18635,2005-06,Heavy Goods Vehicle,Mercedes Benz,50
18636,2002-03,Light Goods Vehicle,Mercedes Benz,70
18636,2009-10,Light Goods Vehicle,Mercedes Benz,70
18637,2001-02,Heavy Goods Vehicle,Volvo,10
18637,2007-08,Heavy Goods Vehicle,Volvo,30
18637,2011-12,Heavy Goods Vehicle,Volvo,15
18640,2005-06,Personnel Vehicle,Volvo,70
18640,2011-12,Personnel Vehicle,Volvo,50
18641,2001-02,Light Goods Vehicle,Mercedes Benz,65
18641,2007-08,Light Goods Vehicle,Mercedes Benz,65
18643,2007-08,Personnel Vehicle,Mercedes Benz,80
18644,2006-07,Heavy Goods Vehicle,Mercedes Benz,15
18644,2011-12,Heavy Goods Vehicle,Mercedes Benz,15
18645,2006-07,Light Goods Vehicle,Mercedes Benz,70
18646,2002-03,Personnel Vehicle,Mercedes Benz,100
18646,2007-08,Personnel Vehicle,Mercedes Benz,85
18647,2005-06,Heavy Goods Vehicle,Mercedes Benz,30
18647,2011-12,Heavy Goods Vehicle,Mercedes Benz,10
18648,2002-03,Personnel Vehicle,Mercedes Benz,100
18648,2008-09,Personnel Vehicle,Mercedes Benz,80
18650,2005-06,Heavy Goods Vehicle,Mercedes Benz,50
18650,2011-12,Heavy Goods Vehicle,Mercedes Benz,50
18651,2003-04,Light Goods Vehicle,Mercedes Benz,70
18651,2009-10,Light Goods Vehicle,Mercedes Benz,70
18652,2006-07,Light Goods Vehicle,Mercedes Benz,65
18653,2002-03,Heavy Goods Vehicle,Volvo,65
18653,2008-09,Heavy Goods Vehicle,Volvo,50
18653,2011-12,Heavy Goods Vehicle,Volvo,50
18654,2007-08,Light Goods Vehicle,Volvo,20
18656,2001-02,Light Goods Vehicle,Fiat,20
18656,2007-08,Light Goods Vehicle,Fiat,40
18657,2005-06,Light Goods Vehicle,Volvo,75
18657,2011-12,Light Goods Vehicle,Volvo,75
18658,2005-06,Light Goods Vehicle,Volvo,40
18659,2004-05,Light Goods Vehicle,Volvo,50
18660,2009-10,Light Goods Vehicle,Fiat,55
18661,2002-03,Light Goods Vehicle,Mercedes Benz,70
18661,2007-08,Light Goods Vehicle,Mercedes Benz,70
18662,2004-05,Light Goods Vehicle,Mercedes Benz,20
18662,2010-11,Light Goods Vehicle,Mercedes Benz,50
18663,2006-07,Light Goods Vehicle,Mercedes Benz,50
18667,2001-02,Light Goods Vehicle,Fiat,45
18667,2007-08,Light Goods Vehicle,Fiat,20
18670,2005-06,Light Goods Vehicle,Volvo,0
18675,2001-02,Light Goods Vehicle,Mercedes Benz,65
18675,2007-08,Light Goods Vehicle,Mercedes Benz,65
18676,2006-07,Light Goods Vehicle,Mercedes Benz,70
18682,2003-04,Light Goods Vehicle,Mercedes Benz,50
18682,2010-11,Light Goods Vehicle,Mercedes Benz,60
18684,2001-02,Light Goods Vehicle,Volvo,20
18684,2008-09,Light Goods Vehicle,Volvo,40
18684,2011-12,Light Goods Vehicle,Volvo,20
18685,2005-06,Light Goods Vehicle,Volvo,40
18686,2001-02,Light Goods Vehicle,Fiat,20
18686,2007-08,Light Goods Vehicle,Fiat,20
18689,2004-05,Light Goods Vehicle,Fiat,0
18689,2010-11,Light Goods Vehicle,Fiat,5
18693,2008-09,Light Goods Vehicle,Volvo,48
18697,2001-02,Light Goods Vehicle,Mercedes Benz,70
18697,2007-08,Light Goods Vehicle,Mercedes Benz,75
18699,2001-02,Light Goods Vehicle,Mercedes Benz,70
18699,2007-08,Light Goods Vehicle,Mercedes Benz,55
18702,2007-08,Light Goods Vehicle,Mercedes Benz,10
18707,2005-06,Light Goods Vehicle,Volvo,90
18707,2011-12,Light Goods Vehicle,Volvo,90
18708,2003-04,Light Goods Vehicle,Volvo,85
18708,2005-06,Light Goods Vehicle,Volvo,90
18709,2002-03,Light Goods Vehicle,Fiat,10
18709,2008-09,Light Goods Vehicle,Fiat,20
18712,2003-04,Light Goods Vehicle,Mercedes Benz,68
18713,2003-04,Light Goods Vehicle,Mercedes Benz,50
18713,2008-09,Light Goods Vehicle,Mercedes Benz,50
18715,2010-11,Light Goods Vehicle,Volvo,70
18719,2005-06,Light Goods Vehicle,Volvo,90
18719,2011-12,Light Goods Vehicle,Volvo,90
18721,2006-07,Light Goods Vehicle,Volvo,70
18724,2005-06,Light Goods Vehicle,Fiat,20
18725,2002-03,Light Goods Vehicle,Mercedes Benz,0
18725,2007-08,Light Goods Vehicle,Mercedes Benz,0
18725,2011-12,Light Goods Vehicle,Mercedes Benz,0
18727,2001-02,Personnel Vehicle,Mercedes Benz,70
18727,2007-08,Personnel Vehicle,Mercedes Benz,70
18728,2004-05,Personnel Vehicle,Mercedes Benz,40
18728,2011-12,Personnel Vehicle,Mercedes Benz,70
18729,2003-04,Personnel Vehicle,Mercedes Benz,75
18730,2003-04,Personnel Vehicle,Mercedes Benz,100
18731,2001-02,Heavy Goods Vehicle,Volvo,10
18731,2008-09,Heavy Goods Vehicle,Volvo,40
18731,2011-12,Heavy Goods Vehicle,Volvo,15
18732,2002-03,Light Goods Vehicle,Volvo,5
18732,2010-11,Light Goods Vehicle,Volvo,5
18733,2004-05,Light Goods Vehicle,Volvo,70
18734,2001-02,Light Goods Vehicle,Fiat,20
18734,2007-08,Light Goods Vehicle,Fiat,20
18735,2005-06,Heavy Goods Vehicle,Volvo,80
18736,2006-07,Light Goods Vehicle,Volvo,60
18737,2006-07,Light Goods Vehicle,Volvo,50
18738,2004-05,Heavy Goods Vehicle,Volvo,10
18738,2010-11,Heavy Goods Vehicle,Volvo,10
18739,2003-04,Light Goods Vehicle,Fiat,55
18739,2009-10,Light Goods Vehicle,Fiat,5
18740,2002-03,Light Goods Vehicle,Mercedes Benz,80
18740,2007-08,Light Goods Vehicle,Mercedes Benz,70
18741,2005-06,Light Goods Vehicle,Mercedes Benz,20
18742,2003-04,Light Goods Vehicle,Mercedes Benz,55
18742,2009-10,Light Goods Vehicle,Mercedes Benz,65
18743,2003-04,Light Goods Vehicle,Mercedes Benz,80
18744,2010-11,Heavy Goods Vehicle,Mercedes Benz,5
18746,2003-04,Light Goods Vehicle,Volvo,70
18746,2009-10,Light Goods Vehicle,Volvo,20
18747,2002-03,Light Goods Vehicle,Volvo,10
18748,2005-06,Personnel Vehicle,Volvo,70
18748,2011-12,Personnel Vehicle,Volvo,70
18749,2004-05,Heavy Goods Vehicle,Mercedes Benz,0
18750,2006-07,Light Goods Vehicle,Mercedes Benz,35
18751,2006-07,Personnel Vehicle,Mercedes Benz,100
18752,2004-05,Light Goods Vehicle,Mercedes Benz,40
18752,2010-11,Light Goods Vehicle,Mercedes Benz,50
18753,2006-07,Light Goods Vehicle,Mercedes Benz,40
18755,2006-07,Personnel Vehicle,Mercedes Benz,60
18756,2004-05,Light Goods Vehicle,Volvo,35
18758,2004-05,Personnel Vehicle,Fiat,55
18758,2010-11,Personnel Vehicle,Fiat,45
18760,2005-06,Light Goods Vehicle,Volvo,90
18761,2007-08,Heavy Goods Vehicle,Volvo,50
18762,2003-04,Heavy Goods Vehicle,Volvo,40
18762,2009-10,Heavy Goods Vehicle,Volvo,30
18763,2001-02,Light Goods Vehicle,Mercedes Benz,70
18763,2007-08,Light Goods Vehicle,Mercedes Benz,70
18764,2004-05,Light Goods Vehicle,Mercedes Benz,35
18764,2010-11,Light Goods Vehicle,Mercedes Benz,35
18765,2006-07,Heavy Goods Vehicle,Mercedes Benz,40
18766,2004-05,Personnel Vehicle,Mercedes Benz,70
18766,2010-11,Personnel Vehicle,Mercedes Benz,70
18767,2006-07,Light Goods Vehicle,Mercedes Benz,20
18768,2004-05,Light Goods Vehicle,Mercedes Benz,0
18768,2010-11,Light Goods Vehicle,Mercedes Benz,0
18769,2001-02,Personnel Vehicle,Mercedes Benz,75
18769,2007-08,Personnel Vehicle,Mercedes Benz,75
18770,2001-02,Personnel Vehicle,Mercedes Benz,85
18770,2008-09,Personnel Vehicle,Mercedes Benz,85
18770,2011-12,Personnel Vehicle,Mercedes Benz,85
18771,2004-05,Light Goods Vehicle,Mercedes Benz,40
18771,2010-11,Light Goods Vehicle,Mercedes Benz,20
18773,2002-03,Light Goods Vehicle,Mercedes Benz,0
18773,2007-08,Light Goods Vehicle,Mercedes Benz,0
18774,2004-05,Heavy Goods Vehicle,Fiat,15
18774,2010-11,Heavy Goods Vehicle,Fiat,10
18776,2005-06,Light Goods Vehicle,Volvo,90
18778,2007-08,Light Goods Vehicle,Volvo,70
18780,2001-02,Heavy Goods Vehicle,Mercedes Benz,35
18780,2007-08,Heavy Goods Vehicle,Mercedes Benz,35
18780,2011-12,Heavy Goods Vehicle,Mercedes Benz,35
18781,2004-05,Light Goods Vehicle,Mercedes Benz,70
18782,2006-07,Light Goods Vehicle,Mercedes Benz,50
18783,2003-04,Light Goods Vehicle,Mercedes Benz,68
